"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,501.60541890956
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,98.0249940498924
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,350.322779373435
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,273.667058884053
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,11375.4393581686
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2040,17088.4763945211
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,100.065533832304
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,43.260397019146
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,31.9112341999455
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,411.198996020605
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,1573.29520436566
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,341.377090253605
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,425.016856359899
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,402.723062997241
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,81.0289679187156
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,435.849457158275
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,279.425807580829
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,92.5734748544534
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,181.867419782057
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,164.76452203389
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,76.1908775400175
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,484.456750845452
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,94.4502373617665
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,347.737298297866
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,285.803799597896
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,11505.2885485743
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2045,17358.285536594
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,107.659595053663
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,46.2767067820071
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,30.6327187020324
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,434.603027815398
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,1666.94085633321
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,318.588764508591
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,409.393641533707
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,426.825414915767
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,84.7046990043004
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,423.015017762098
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,269.947867570857
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,96.8134142332599
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,191.059583938876
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,175.943779248671
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,79.4539633406853
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,470.057949501381
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,91.3769164146647
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,352.036611912336
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,297.202464839861
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,11626.8760321498
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2050,17599.4090255612
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,115.94583286039
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,49.283102229135
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,29.5272900099968
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,458.861683607292
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,1762.9216296973
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,300.750077994996
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,396.150535856242
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,451.084552694611
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,88.6692327917897
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,444.620470099284
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,261.569627779061
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,101.200484726596
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,200.541832298002
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,187.707448396058
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,83.4354450541617
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,457.724510569475
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,88.7160437283604
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,362.681316128466
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,309.0701501258
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,11762.2395093994
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2055,17912.7007760464
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,124.713960187223
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,52.2426186246264
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,28.5599966209533
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,501.248116923902
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,1862.75540004544
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,286.437858152117
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,384.850133517534
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,479.580106425267
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,92.9758096833512
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,467.667016971557
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,270.705493200737
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,105.589042817895
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,210.77415678108
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,200.252794909559
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,76.83062791068
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,447.027051317752
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,95.1796667948707
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,378.856808747073
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,321.84407472663
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,11899.0206106116
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2060,18287.1113449698
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,134.032762842397
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,55.2661082271546
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,27.7029831123688
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,547.410443127546
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,1966.39781951232
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,274.796682433827
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,375.179004708291
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,509.395605371834
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,97.625182682535
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,492.427210191775
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,281.01078474593
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,113.375980216558
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,222.038889780416
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,213.414884412619
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,71.6828790097256
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,464.011558482137
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,102.05671719136
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,400.255329551589
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,343.864896644594
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,12036.3077507941
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2065,18728.253473039
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,150.347964599124
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,58.2425659489463
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,26.9413513138386
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,592.97940740581
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,2066.83265820606
"WITCH 6.0","SSP2_ce_narrow","india","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,265.248182449449
"WITCH 6.0","SSP2_ce_narrow","indonesia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,366.847608591169
"WITCH 6.0","SSP2_ce_narrow","japan","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,540.567910909198
"WITCH 6.0","SSP2_ce_narrow","korea","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,102.171706726118
"WITCH 6.0","SSP2_ce_narrow","laca","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,518.43500650683
"WITCH 6.0","SSP2_ce_narrow","mena","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,291.821043389869
"WITCH 6.0","SSP2_ce_narrow","mexico","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,121.373048693601
"WITCH 6.0","SSP2_ce_narrow","oceania","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,233.803678728653
"WITCH 6.0","SSP2_ce_narrow","othereurope","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,226.167111799881
"WITCH 6.0","SSP2_ce_narrow","sasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,67.5811094203237
"WITCH 6.0","SSP2_ce_narrow","seasia","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,481.14270833755
"WITCH 6.0","SSP2_ce_narrow","southafrica","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,109.307996968549
"WITCH 6.0","SSP2_ce_narrow","ssa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,425.836387478513
"WITCH 6.0","SSP2_ce_narrow","te","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,365.884103371813
"WITCH 6.0","SSP2_ce_narrow","usa","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,12297.5005453252
"WITCH 6.0","SSP2_ce_narrow","world","Energy Service|Transportation|Freight|Truck|Internal Combustion","pkm",2070,19309.0320961705
"WITCH 6.0","SSP2_ce_narrow","brazil","Energy Service|Transportation|Passenger|Light-Duty Vehicles|Battery-Electric","tkm",2005,3.65163549137064e-08
"WITCH 6.0","SSP2_ce_narrow","canada","Energy Service|Transportation|Passenger|Light-Duty Vehicles|Battery-Electric","tkm",2005,2.57500624308801e-08
"WITCH 6.0","SSP2_ce_narrow","ccasia","Energy Service|Transportation|Passenger|Light-Duty Vehicles|Battery-Electric","tkm",2005,3.26645707469361e-08
"WITCH 6.0","SSP2_ce_narrow","china","Energy Service|Transportation|Passenger|Light-Duty Vehicles|Battery-Electric","tkm",2005,3.96234087442085e-08
"WITCH 6.0","SSP2_ce_narrow","eu27","Energy Service|Transportation|Passenger|Light-Duty Vehicles|Battery-Electric","tkm",2005,1.78126961074728e-08
